 (7.577855572820364483e-01+1.913030106638113348e-01j)
 (7.577855572820364483e-01-1.913030106638113348e-01j)
 (-4.044335287035051296e-01+4.085023746110265641e-01j)
 (-4.044335287035051296e-01-4.085023746110265641e-01j)
 (-4.815796177425095692e-01+0.000000000000000000e+00j)
 (5.635221618984360692e-01+0.000000000000000000e+00j)
 (4.999500000001137145e+00+0.000000000000000000e+00j)
