 (-2.576628209704200367e-01+4.832273526690196164e-01j)
 (-2.576628209704200367e-01-4.832273526690196164e-01j)
 (9.763972701989747094e-01+0.000000000000000000e+00j)
 (4.455380420042133749e-01+0.000000000000000000e+00j)
 (-4.627565013914193837e-01+0.000000000000000000e+00j)
 (4.519560674496461150e-01+0.000000000000000000e+00j)
 (4.629166666667719809e+00+0.000000000000000000e+00j)
