 (-4.562198104171152346e-01+3.301703388146970952e-01j)
 (-4.562198104171152346e-01-3.301703388146970952e-01j)
 (8.845581170586134245e-01+1.799831766345931783e-01j)
 (8.845581170586134245e-01-1.799831766345931783e-01j)
 (-4.778455155556688982e-01+0.000000000000000000e+00j)
 (6.444380697619636056e-01+0.000000000000000000e+00j)
 (5.207812500001184119e+00+0.000000000000000000e+00j)
