 (8.382143002052943048e-01+2.245939197236450913e-01j)
 (8.382143002052943048e-01-2.245939197236450913e-01j)
 (-4.435502049903153887e-01+3.484234239200924010e-01j)
 (-4.435502049903153887e-01-3.484234239200924010e-01j)
 (-4.801260858897654082e-01+0.000000000000000000e+00j)
 (6.186157158052083549e-01+0.000000000000000000e+00j)
 (5.154123711341378922e+00+0.000000000000000000e+00j)
