 (-4.684427431904190087e-01+3.196858655584208231e-01j)
 (-4.684427431904190087e-01-3.196858655584208231e-01j)
 (8.445772013379690968e-01+0.000000000000000000e+00j)
 (1.040275399751269481e+00+0.000000000000000000e+00j)
 (-4.781206483975633525e-01+0.000000000000000000e+00j)
 (6.840849580708889821e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
