 (-4.708393523726533969e-01+3.189253874381606235e-01j)
 (-4.708393523726533969e-01-3.189253874381606235e-01j)
 (1.112675041589153979e+00+0.000000000000000000e+00j)
 (7.854357266554388151e-01+0.000000000000000000e+00j)
 (-4.721244280961295336e-01+0.000000000000000000e+00j)
 (6.744069586042316100e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
