 (1.096858735772191507e+00+0.000000000000000000e+00j)
 (7.707664334194358480e-01+0.000000000000000000e+00j)
 (-4.839525004893124316e-01+3.169009241637025243e-01j)
 (-4.839525004893124316e-01-3.169009241637025243e-01j)
 (-4.170346409377074237e-01+0.000000000000000000e+00j)
 (6.313336757477374661e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
