 (-4.855369306213336289e-01+3.163166777802888796e-01j)
 (-4.855369306213336289e-01-3.163166777802888796e-01j)
 (1.109911310794108319e+00+0.000000000000000000e+00j)
 (7.591608954229730477e-01+0.000000000000000000e+00j)
 (-4.058603935173175081e-01+0.000000000000000000e+00j)
 (6.253797235433011803e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
