 (1.050754048462159140e+00+0.000000000000000000e+00j)
 (8.135774974224894152e-01+0.000000000000000000e+00j)
 (-4.761598331369942816e-01+3.224674453527535123e-01j)
 (-4.761598331369942816e-01-3.224674453527535123e-01j)
 (-3.401292642783370068e-01+0.000000000000000000e+00j)
 (6.685433945152907675e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
