 (-4.652393496215090352e-01+3.178932361125883510e-01j)
 (-4.652393496215090352e-01-3.178932361125883510e-01j)
 (1.049189652220738234e+00+0.000000000000000000e+00j)
 (8.481588122491869886e-01+0.000000000000000000e+00j)
 (-6.452523406572381326e-01+0.000000000000000000e+00j)
 (6.884543155785649571e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
