 (-4.771995937790323716e-01+3.231620718998023944e-01j)
 (-4.771995937790323716e-01-3.231620718998023944e-01j)
 (8.087296119092962643e-01+0.000000000000000000e+00j)
 (1.052530289520068774e+00+0.000000000000000000e+00j)
 (-3.182530765859542532e-01+0.000000000000000000e+00j)
 (6.672336479183287317e-01+0.000000000000000000e+00j)
 (5.262631578948565370e+00+0.000000000000000000e+00j)
